"placeholder","dn","objectguid","cn","samaccountname","objectclass","objectcategory","name","grouptype","memberof","extensionattribute10","extensionattribute11","extensionattribute12","extensionattribute13","extensionattribute14","extensionattribute15","whencreated","whenchanged","mail_enabled","syncattrs_hash","dn_hash"
inner,"CN=N575700,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","2940f1a61bf185438802f5728c3964b2",N575700,N575700,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",N575700,-2147483640,"CN=N57,OU=N57,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",N575700北斗稽徵所,N575700北斗稽徵所,N575700北斗稽徵所,N575700北斗稽徵所,N575700北斗稽徵所,N575700北斗稽徵所,2012-09-10 19:29:32,2021-03-02 11:20:28,"1","8c8b95bd06d5033a2a415ca1a7671faf276f85691fff5f44ffe465dc5d03422c","784048e7e5e059559b03f9f028d5ade8a6e87ea042cbc7a5f978da947c9a2e23"
inner,"CN=N57,OU=N57,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","0dfd19327a88254eb15144cab6fd2957",N57,N57,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",N57,-2147483640,"CN=B01ALL,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",N57財政部中區國稅局北斗稽徵所,N57財政部中區國稅局北斗稽徵所,N57財政部中區國稅局北斗稽徵所,N57財政部中區國稅局北斗稽徵所,N57財政部中區國稅局北斗稽徵所,N57財政部中區國稅局北斗稽徵所,2012-09-10 19:29:31,2020-01-18 11:31:11,"1","39fa97dc6d48c61ccf834b0c3d1f401555df98e801dc0eac8a664a70cd4271b8","5f2413a825398ed9b8b821dd7f614bd5630396691a4c8a3e2f8387cddee6a060"
inner,"CN=B50,OU=B50,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","3ac240561bbabc43a018adc3669f42a8",B50,B50,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",B50,-2147483640,"CN=B01ALL,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B50財政部中區國稅局豐原分局,B50財政部中區國稅局豐原分局,B50財政部中區國稅局豐原分局,B50財政部中區國稅局豐原分局,B50財政部中區國稅局豐原分局,B50財政部中區國稅局豐原分局,2012-09-10 19:11:18,2020-01-18 11:31:11,"1","2a3fb476d791deeada01bc8e8acefa6960807c9d2e68f6e2fb64f3f37cf9f997",b6fe106b2329f9b76cb5309f6ad8bd19adbae02136a2a5497d31fd6a0d8f7866
inner,"CN=B011E03,OU=B011E03,OU=B011E00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","558f68c89b78b545b29c26b1be7e0309",B011E03,B011E03,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",B011E03,-2147483640,"CN=B011E00,OU=B011E00,OU=B01,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",B011E03審查三科查緝二股(停用),B011E03審查三科查緝二股(停用),B011E03審查三科查緝二股(停用),B011E03審查三科查緝二股(停用),B011E03審查三科查緝二股(停用),B011E03審查三科查緝二股(停用),2012-09-10 18:58:15,2023-01-15 13:22:41,"1",fff4d726a01cda3eadc6232cf350f1aa92a0fdd3f18817e4ad8606af48a7d8b4,"72659e1bdec676a9075814133a3f2cffe2424662b013f53345d8d327c99164b6"
inner,"CN=N575703,OU=N575703,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",e15ab8ca59093f49bbc71850a12f0667,N575703,N575703,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",N575703,-2147483640,,N575703北斗稽徵所服務股(停用),N575703北斗稽徵所服務股(停用),N575703北斗稽徵所服務股(停用),N575703北斗稽徵所服務股(停用),N575703北斗稽徵所服務股(停用),N575703北斗稽徵所服務股(停用),2012-09-10 19:29:35,2020-01-18 11:31:12,"0",c6518ab52123a552bfc4d3ca03c3931beed721f9196f65e70e4878b737efec44,"216b0c80a5189a25e4e9c81a242bf7f55f98567ba9a078a7c5522323de9e64f0"
inner,"CN=N575704,OU=N575704,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","01a448c6a48fbf4fa6dc9d8e0dcf6101",N575704,N575704,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",N575704,-2147483640,,N575704北斗稽徵所審查股(停用),N575704北斗稽徵所審查股(停用),N575704北斗稽徵所審查股(停用),N575704北斗稽徵所審查股(停用),N575704北斗稽徵所審查股(停用),N575704北斗稽徵所審查股(停用),2012-09-10 19:29:35,2020-01-18 11:31:12,"0","6acfc552fb0e471cdc77d8df6741a6bd1e7c5cc2b4a0d6f36bc79a7afbd9848f","8bd874e7a88f479221a11b00c47d6da118dd2ae65b134aa257216aac91d333a8"
inner,"CN=N575705,OU=N575705,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","1009fcb1a4c3b74d9fed0589dfd506ba",N575705,N575705,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",N575705,-2147483640,,N575705北斗稽徵所徵收股(停用),N575705北斗稽徵所徵收股(停用),N575705北斗稽徵所徵收股(停用),N575705北斗稽徵所徵收股(停用),N575705北斗稽徵所徵收股(停用),N575705北斗稽徵所徵收股(停用),2012-09-10 19:29:35,2020-01-18 11:31:12,"0",f321442dc8cda797cc336bd9a42e1693070619670d01c6fffaa6698b590bca57,"29e9fd940c5c23e7131aa0b042757b3dc445ca7d1aef0441e7f5f830643ddd8f"
inner,"CN=N575706,OU=N575706,OU=N575700,OU=N57,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","191056766e81b34386b9ead26146814a",N575706,N575706,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",N575706,-2147483640,,N575706北斗稽徵所資料股(停用),N575706北斗稽徵所資料股(停用),N575706北斗稽徵所資料股(停用),N575706北斗稽徵所資料股(停用),N575706北斗稽徵所資料股(停用),N575706北斗稽徵所資料股(停用),2012-09-10 19:29:35,2020-01-18 11:31:12,"0",c1e091b82725c9f4264a624c22bb4810b09ba28c3478ce94f95291ed222a0fd7,"89908a63ca5cb37638799746bdc27f85dab497d5c175edc1e91b7fbd4ea0bc8a"
inner,"CN=P632A00,OU=P632A00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",e1c964a11feaf747b0b10630e41270cf,P632A00,P632A00,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632A00,-2147483640,"CN=P63,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",P632A00雲林縣分局分局長室(停用),P632A00雲林縣分局分局長室(停用),P632A00雲林縣分局分局長室(停用),P632A00雲林縣分局分局長室(停用),P632A00雲林縣分局分局長室(停用),P632A00雲林縣分局分局長室(停用),2012-09-10 19:30:18,2020-01-18 11:31:12,"0","2cdefcf7a9f503e71721babdef0ba8d52bfc6d7406b97b87886e4dd0628dfba2",fc453b5a8c5899af7e8fa1803203aac57e6249cc152145ef85fc85d4cdd8b4b2
inner,"CN=P632D00,OU=P632D00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",d788f8c54b49cc439f3b61d503213bf3,P632D00,P632D00,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632D00,-2147483640,,P632D00雲林縣分局徵收課(停用),P632D00雲林縣分局徵收課(停用),P632D00雲林縣分局徵收課(停用),P632D00雲林縣分局徵收課(停用),P632D00雲林縣分局徵收課(停用),P632D00雲林縣分局徵收課(停用),2012-09-10 19:30:20,2020-01-18 11:31:12,"0",b870fbef85f3e96404de12a8b95566431c2f769e428c57d044c5bb27e2d85931,d77e2046a73687d21b62bce79936071f5fde6cd41c57a4a8cc0e65152847d124
inner,"CN=P632D09,OU=P632D09,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","1d26a02a374f6f489b27567918600208",P632D09,P632D09,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632D09,-2147483640,,P632D09雲林縣分局徵收課(停用),P632D09雲林縣分局徵收課(停用),P632D09雲林縣分局徵收課(停用),P632D09雲林縣分局徵收課(停用),P632D09雲林縣分局徵收課(停用),P632D09雲林縣分局徵收課(停用),2012-09-10 19:30:20,2020-01-18 11:31:12,"0","7c636a38ec37d79edd888f059221515c8b6179b81a1a291ae19e8af799ff0a93","6b69c999d337022a2c7ef38e4b1753def2a30245a177f1c787f31378923045e8"
inner,"CN=P632C00,OU=P632C00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","64c251866877f84b8aa1e5ba04c921e1",P632C00,P632C00,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632C00,-2147483640,,P632C00雲林縣分局審查課(停用),P632C00雲林縣分局審查課(停用),P632C00雲林縣分局審查課(停用),P632C00雲林縣分局審查課(停用),P632C00雲林縣分局審查課(停用),P632C00雲林縣分局審查課(停用),2012-09-10 19:30:19,2020-01-18 11:31:12,"0","297f1d7dceefec24e80adc0d0f21b5027a9e01b3557311fe1d6bad3ac87f0e3a","9e00dc7201bdfe52060cbfc07cbcd767e54372c171edce5e898334c7f4baf44f"
inner,"CN=P632C07,OU=P632C07,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",bb0468cc331b8e4fa2d7d6d87cf7877b,P632C07,P632C07,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632C07,-2147483640,,P632C07雲林縣分局審查課(停用),P632C07雲林縣分局審查課(停用),P632C07雲林縣分局審查課(停用),P632C07雲林縣分局審查課(停用),P632C07雲林縣分局審查課(停用),P632C07雲林縣分局審查課(停用),2012-09-10 19:30:20,2020-01-18 11:31:12,"0","19e4cdc143bbcc59587cd73a4bdfbfa6a0396f65bb99ff918ea0a1b4ef0de96d",b254e25782dceee828f841323cf80dd1352fbfb0011193bbcbfa269f4aa15080
inner,"CN=P632B00,OU=P632B00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","49da6747e3d7324da23a10488dd3bc2d",P632B00,P632B00,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632B00,-2147483640,,P632B00雲林縣分局服務課(停用),P632B00雲林縣分局服務課(停用),P632B00雲林縣分局服務課(停用),P632B00雲林縣分局服務課(停用),P632B00雲林縣分局服務課(停用),P632B00雲林縣分局服務課(停用),2012-09-10 19:30:19,2020-01-18 11:31:12,"0","85e6708c956acb9593d3793997df2114c5d8aaf5420c19962e2781edfccb6d1f","41413d396b8ae103b524d6e7a9aad65c0f79cefb25c10450b6306257eaa481eb"
inner,"CN=P632B06,OU=P632B06,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","2265ac2cfeeedd4990369fdd517c06c9",P632B06,P632B06,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632B06,-2147483640,,P632B06雲林縣分局服務課(停用),P632B06雲林縣分局服務課(停用),P632B06雲林縣分局服務課(停用),P632B06雲林縣分局服務課(停用),P632B06雲林縣分局服務課(停用),P632B06雲林縣分局服務課(停用),2012-09-10 19:30:19,2020-01-18 11:31:12,"0","96040bb51f61f3692d1e87d94debbbe532cd576b63249e73ae6b5711a57ecb2f","6a39ef9c7c120952fce448ad2af5146528c02712f8faef708e783e3d3e321c57"
inner,"CN=P632F00,OU=P632F00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","1ddf3d791931364ea5584d7bf8ef0310",P632F00,P632F00,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632F00,-2147483640,"CN=P63,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",P632F00雲林縣分局第二課(停用),P632F00雲林縣分局第二課(停用),P632F00雲林縣分局第二課(停用),P632F00雲林縣分局第二課(停用),P632F00雲林縣分局第二課(停用),P632F00雲林縣分局第二課(停用),2012-09-10 19:30:36,2020-01-18 11:31:12,"0","3d5430bce60cc0a5d0345a97b7371bb6ed4111e8f69c4a6a9ee3ecf64fc1533f","50733c4f2d09de6491ee74311c4402b0814832b1d7939c8fe21cca5dc03cf481"
inner,"CN=P632L00,OU=P632L00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","2613d30afa7f0d4fad95742d1746876a",P632L00,P632L00,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632L00,-2147483640,"CN=P63,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",P632L00雲林縣分局會計室(停用),P632L00雲林縣分局會計室(停用),P632L00雲林縣分局會計室(停用),P632L00雲林縣分局會計室(停用),P632L00雲林縣分局會計室(停用),P632L00雲林縣分局會計室(停用),2012-09-10 19:31:45,2020-01-18 11:31:12,"0",adadc62790188d14ab174ea5d84c2baea8810b13cbe9a5c52f80f2d0cc85c3b0,"5372b78665b91755ca4cce1d19d5250d673c15d09eeffa1a0e3b692a7905d5ae"
inner,"CN=P632N00,OU=P632N00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","4264e1dcca43494589b245f6a973498c",P632N00,P632N00,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632N00,-2147483640,"CN=P63,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",P632N00雲林縣分局政風室(停用),P632N00雲林縣分局政風室(停用),P632N00雲林縣分局政風室(停用),P632N00雲林縣分局政風室(停用),P632N00雲林縣分局政風室(停用),P632N00雲林縣分局政風室(停用),2012-09-10 19:31:53,2020-01-18 11:31:12,"0",c7edc7b8a417d84f0d9db787987fb50a69af253a6a791af035d7ecff6b9f941d,"615abfebaee8c105d4369612c5c97afb08d0333be06741b644d70e73a259a216"
inner,"CN=P632M00,OU=P632M00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","4f063ab35c1a47488a625ccd6b6af021",P632M00,P632M00,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632M00,-2147483640,"CN=P63,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",P632M00雲林縣分局人事室(停用),P632M00雲林縣分局人事室(停用),P632M00雲林縣分局人事室(停用),P632M00雲林縣分局人事室(停用),P632M00雲林縣分局人事室(停用),P632M00雲林縣分局人事室(停用),2012-09-10 19:31:50,2020-01-18 11:31:12,"0","162d7227d06b58d8e3444f4b64b0336acc98091a5392d4c35fb726135cda2636","990785952e8515aaaba2227b2ce4ebc5ef35d0b9614d4bc8286d9cc2364b7be8"
inner,"CN=P632J00,OU=P632J00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","873069ce712389469005adab513522e6",P632J00,P632J00,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632J00,-2147483640,"CN=P63,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",P632J00雲林縣分局第四課(停用),P632J00雲林縣分局第四課(停用),P632J00雲林縣分局第四課(停用),P632J00雲林縣分局第四課(停用),P632J00雲林縣分局第四課(停用),P632J00雲林縣分局第四課(停用),2012-09-10 19:31:16,2020-01-18 11:31:12,"0","3687bd93721c4e3945dc86b01d7486119bcf9924a96d8c371c23828d9f5c0fcb",befbf2408186fa3fc96779f5099f4f2b6e3e208f805e070b863f5eafb1eedc5a
inner,"CN=P632K00,OU=P632K00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",ab0c78d57690fd44bf271bdd486f5b63,P632K00,P632K00,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632K00,-2147483640,"CN=P63,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",P632K00雲林縣分局秘書室(停用),P632K00雲林縣分局秘書室(停用),P632K00雲林縣分局秘書室(停用),P632K00雲林縣分局秘書室(停用),P632K00雲林縣分局秘書室(停用),P632K00雲林縣分局秘書室(停用),2012-09-10 19:31:43,2020-01-18 11:31:12,"0","0a4f38f9b52a285748907b6b916b6543cca556abd73241dd772d3d87129fd53e","8ed4f15b2a5afc54c11d4254b70c338956a2eeff9e96487117ad8f3132287543"
inner,"CN=P632H00,OU=P632H00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",c2e04be414b4dc479915935354bd7652,P632H00,P632H00,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632H00,-2147483640,"CN=P63,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",P632H00雲林縣分局第三課(停用),P632H00雲林縣分局第三課(停用),P632H00雲林縣分局第三課(停用),P632H00雲林縣分局第三課(停用),P632H00雲林縣分局第三課(停用),P632H00雲林縣分局第三課(停用),2012-09-10 19:30:55,2020-01-18 11:31:12,"0","3fb9c40885618fc5b7a8d2354e07a7e222a0076206e93c5430897b3487f70285","3e3f9b9931acfb3bc67de64c509d8caaf92d1a9b2953fa8411c0b112bcef74a7"
inner,"CN=P632E00,OU=P632E00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",f2e3fe2fce546145b85341b1b5a7dbf4,P632E00,P632E00,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632E00,-2147483640,"CN=P63,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",P632E00雲林縣分局第一課(停用),P632E00雲林縣分局第一課(停用),P632E00雲林縣分局第一課(停用),P632E00雲林縣分局第一課(停用),P632E00雲林縣分局第一課(停用),P632E00雲林縣分局第一課(停用),2012-09-10 19:30:20,2020-01-18 11:31:12,"0","69a58b64b2d65457b53e7618b035ac08bc20b889c6d2a95c17d214986ee5f33c","60bf7fb34acf84af2444498502a5c696f79d2e33125676afebecb78eaa811bdb"
inner,"CN=P632G00,OU=P632G00,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","1933f91952e343418d8ef39496190cb2",P632G00,P632G00,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632G00,-2147483640,,P632G00雲林縣分局資料課(停用),P632G00雲林縣分局資料課(停用),P632G00雲林縣分局資料課(停用),P632G00雲林縣分局資料課(停用),P632G00雲林縣分局資料課(停用),P632G00雲林縣分局資料課(停用),2012-09-10 19:30:54,2020-01-18 11:31:12,"0","57a7a7809323680a1151b835a264de240267ddc2e4b4e837deff67f95f85d4f2","51def937f1b2b213ea67ffbfc922eef4a7279d763b49a9dfee629bb9c6c8e833"
inner,"CN=P632G08,OU=P632G08,OU=P636300,OU=P63,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","09e9bc97a973d4458cb84c36494b36d2",P632G08,P632G08,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P632G08,-2147483640,,P632G08雲林縣分局資料課(停用),P632G08雲林縣分局資料課(停用),P632G08雲林縣分局資料課(停用),P632G08雲林縣分局資料課(停用),P632G08雲林縣分局資料課(停用),P632G08雲林縣分局資料課(停用),2012-09-10 19:30:54,2020-01-18 11:31:12,"0",e9928b146df70a82f906ea6eb4182e77206166163f8a67159e9dc7d07c55bda4,"9053a350ac8bc088f9a9af8cb46a31150250022b4bae008ac662bee57d75466a"
inner,"CN=P646400,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","5a8e07247d49354d949e36b32fdacf11",P646400,P646400,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P646400,-2147483640,"CN=P64,OU=P64,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",P646400北港稽徵所,P646400北港稽徵所,P646400北港稽徵所,P646400北港稽徵所,P646400北港稽徵所,P646400北港稽徵所,2012-09-10 19:31:55,2024-03-05 12:12:36,"1",bc8b8bad073cf03bb543dec0fa3f0c016641cd4bd96009322950d0677b824540,c8903a1bcca3adfd57cb028ace88cece47c0518749147e8632894988aa77a859
inner,"CN=BELN645,OU=BELN645,OU=BELN6,OU=BELROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",e7aecbe10a60d642a8b02b2deef7eec0,BELN645,BELN645,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",BELN645,-2147483640,,BELN645國有財產署臺東辦事處,BELN645國有財產署臺東辦事處,BELN645國有財產署臺東辦事處,BELN645國有財產署臺東辦事處,BELN645國有財產署臺東辦事處,BELN645國有財產署臺東辦事處,2017-08-18 16:25:35,2024-08-26 13:56:21,"0",d8ad91933045bb4d311046a84059f148ae2d61f7c6920e817fe70ad16886fa8c,"782e7ba7bb15e73692dc93fc4cb79d7a9f50b553fb86abf10ef0e714fd392616"
inner,"CN=P656503,OU=P656503,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","9c4273b75011944b8a2ec58f5ba1f1f3",P656503,P656503,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P656503,-2147483640,,P656503虎尾稽徵所服務股(停用),P656503虎尾稽徵所服務股(停用),P656503虎尾稽徵所服務股(停用),P656503虎尾稽徵所服務股(停用),P656503虎尾稽徵所服務股(停用),P656503虎尾稽徵所服務股(停用),2012-09-10 19:32:57,2020-01-18 11:31:12,"0","261088b11ed1872e2318b23654d23034e0a57ca3fbdcb2fcf73d6785ff8894fe",d7fabb38ade7113b3a98b38fce8b318ce2696a4c76296beed5666e9af877cce1
inner,"CN=P656504,OU=P656504,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",b5ce1638ff6dce48ad4da01fa80d8f7b,P656504,P656504,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P656504,-2147483640,,P656504虎尾稽徵所審查股(停用),P656504虎尾稽徵所審查股(停用),P656504虎尾稽徵所審查股(停用),P656504虎尾稽徵所審查股(停用),P656504虎尾稽徵所審查股(停用),P656504虎尾稽徵所審查股(停用),2012-09-10 19:32:58,2020-01-18 11:31:12,"0",b2a2e033c86e197c7e7a0b47d967af8894d11aa26dd4e31e79462ecd47f0795b,"4d5146915196981152190cedf900a3a674bb91ed387fc9d438dd4f0afed292c1"
inner,"CN=P656505,OU=P656505,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","11e915acc9ee9c4d8fed4d7060195a6e",P656505,P656505,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P656505,-2147483640,,P656505虎尾稽徵所徵收股(停用),P656505虎尾稽徵所徵收股(停用),P656505虎尾稽徵所徵收股(停用),P656505虎尾稽徵所徵收股(停用),P656505虎尾稽徵所徵收股(停用),P656505虎尾稽徵所徵收股(停用),2012-09-10 19:32:59,2020-01-18 11:31:12,"0","10abb82efbac5ed5c4159eed52f879feb30940559abefa237508ac376b9e8c39","64783436bdb8565f7535ca24f2089991a44e3a2ebb59415f7ad5886284f3ef34"
inner,"CN=P656506,OU=P656506,OU=P656500,OU=P65,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","09c0e258d7c25a42a6d617b8a14c9998",P656506,P656506,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P656506,-2147483640,,P656506虎尾稽徵所資料股(停用),P656506虎尾稽徵所資料股(停用),P656506虎尾稽徵所資料股(停用),P656506虎尾稽徵所資料股(停用),P656506虎尾稽徵所資料股(停用),P656506虎尾稽徵所資料股(停用),2012-09-10 19:32:59,2020-01-18 11:31:12,"0","2326ed9a30bf30c43804a1d6148d24f0a9aded35271007313679898f922655d2",e99d36e31b4493d45c107817fd219d2af317558cc734efbc25f29086b74eca38
inner,"CN=P646403,OU=P646403,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","10f96804aa5962429e4e4fb30fce832d",P646403,P646403,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P646403,-2147483640,,P646403北港稽徵所服務股(停用),P646403北港稽徵所服務股(停用),P646403北港稽徵所服務股(停用),P646403北港稽徵所服務股(停用),P646403北港稽徵所服務股(停用),P646403北港稽徵所服務股(停用),2012-09-10 19:31:56,2020-01-18 11:31:12,"0","529062c4fea9c9ee30ad9df11dcc32fd668dced6f8e549a4913a262955e55f65","27c883f398eccaa1b90da9c08444b49ae1922603e461298c20c56a4d030e7b54"
inner,"CN=P646404,OU=P646404,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw",b062c65c2b74f147993fe9a992408649,P646404,P646404,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P646404,-2147483640,,P646404北港稽徵所審查股(停用),P646404北港稽徵所審查股(停用),P646404北港稽徵所審查股(停用),P646404北港稽徵所審查股(停用),P646404北港稽徵所審查股(停用),P646404北港稽徵所審查股(停用),2012-09-10 19:31:56,2020-01-18 11:31:12,"0",c5ede945a665cae52823912cb014dfedf63798c68e824673af4fa6ce158a2054,c84cc7117d936f745a9851b148175f8e1c62194a57bd5886384c28344006f07c
inner,"CN=P646405,OU=P646405,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","2e7da476f0dfe54f96dc1b9391aac28d",P646405,P646405,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P646405,-2147483640,,P646405北港稽徵所徵收股(停用),P646405北港稽徵所徵收股(停用),P646405北港稽徵所徵收股(停用),P646405北港稽徵所徵收股(停用),P646405北港稽徵所徵收股(停用),P646405北港稽徵所徵收股(停用),2012-09-10 19:31:56,2020-01-18 11:31:12,"0","3ef1b39b17d9649cfed02b8636760aa6ff3120f09366754cd9fdd45d880a3547","16ddc5d15e74109e313f7a73cdef10aa2b5f35a0810c2305dbfb0a6803d30581"
inner,"CN=P646406,OU=P646406,OU=P646400,OU=P64,OU=B01ROOT,OU=MOF,DC=intbca,DC=gov,DC=tw","1e57b3a17a7ddd4cb87f9d5c6088aedd",P646406,P646406,top;group,"CN=Group,CN=Schema,CN=Configuration,DC=intbca,DC=gov,DC=tw",P646406,-2147483640,,P646406北港稽徵所資料股(停用),P646406北港稽徵所資料股(停用),P646406北港稽徵所資料股(停用),P646406北港稽徵所資料股(停用),P646406北港稽徵所資料股(停用),P646406北港稽徵所資料股(停用),2012-09-10 19:31:57,2020-01-18 11:31:12,"0","2576e2886f03c0305e33e184efa2bb98d0c16a2f2a27a1d4c5e55d1921288ec4","798f84c9493fb9a88a07d65ba375eebb3309566ed37fd5aa1103d9777c17cbde"
